,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
23,1330343937798770695,1330341505744072704,1606013686000.0,2020-11-21 21:54:46,-0500,,"@tanyainrl @SsamuF2 i'm glad to know you, please be happy!",en,[],[],1300952972617080834,1300952972617080834,JoyuliiKan,Kans✨suka jbjb maap,6,21,https://twitter.com/JoyuliiKan/status/1330343937798770695,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'tanyainrl', 'name': 'CEK PINNED TWEET ㅡ OPEN DM', 'id': '949201977874907136'}]",,,,
24,1330343937123491844,1330343937123491844,1606013685000.0,2020-11-21 21:54:45,-0500,,im so glad im home alone,en,[],[],1120060432897781760,1120060432897781760,seungwings,aly,6,21,https://twitter.com/seungwings/status/1330343937123491844,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
25,1330343937077354496,1330342316066951170,1606013685000.0,2020-11-21 21:54:45,-0500,,"@_iamMarie_ Thank you boo, couldn’t pay me to do this shit again lmao but I’m glad i got through it. I appreciate you !!!!",en,[],[],52961195,52961195,_GangstaK,Basic 🧚🏽‍♀️,6,21,https://twitter.com/_GangstaK/status/1330343937077354496,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': '_iamMarie_', 'name': 'Мари ♥', 'id': '274360068'}]",,,,
26,1330343936192344064,1330343936192344064,1606013685000.0,2020-11-21 21:54:45,-0500,,"If what you are saying is true....OF COURSE IT'S NOT, then GOOD. I'M SO GLAD YOU'RE OUTTA HERE!!. USA citizens are in food lines and suffering from COVID19 and all you think about is yourself.",en,[],[],623973812,623973812,tmartine315,Toni Martine,6,21,https://twitter.com/tmartine315/status/1330343936192344064,[],[],0,,False,0,0,0,https://twitter.com/realDonaldTrump/status/1329871775707107335,glad,,,,,,,[],,,,
27,1330343929506574338,1330338587959812097,1606013684000.0,2020-11-21 21:54:44,-0500,,@briward13 Glad you are feeling better. What have your symptoms been,en,[],[],24315101,24315101,TheresaK1021,theresa K.,6,21,https://twitter.com/TheresaK1021/status/1330343929506574338,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'briward13', 'name': 'Brianna Ward', 'id': '1439491544'}]",,,,
28,1330343928889962497,1330343928889962497,1606013683000.0,2020-11-21 21:54:43,-0500,,somebody added my cover to a playlist called bi vibes and its an honor. im so glad people can feel my bi music energy  https://t.co/8mRtAQTNrS,en,[],[],457695119,457695119,externalsignal,external signal,6,21,https://twitter.com/externalsignal/status/1330343928889962497,[],['https://pbs.twimg.com/media/EnZUbZDVQAAzdOU.jpg'],1,https://pbs.twimg.com/media/EnZUbZDVQAAzdOU.jpg,False,0,0,0,,glad,,,,,,,[],,,,
29,1330343927522660353,1330343927522660353,1606013683000.0,2020-11-21 21:54:43,-0500,,"I’m so glad my son so cute, cause if he was ugly he was staying right inside me until he got cute 😭😭",en,[],[],1328836330944663558,1328836330944663558,QueshaDiorr,jaquesha,6,21,https://twitter.com/QueshaDiorr/status/1330343927522660353,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
30,1330343925522042885,1330343925522042885,1606013683000.0,2020-11-21 21:54:43,-0500,,I’m glad the Cs picked up Tristan Thompson but I’m kinda mad about Kanter leaving,en,[],[],1073461225,1073461225,TuBrazy_,TuFestive 🎄,6,21,https://twitter.com/TuBrazy_/status/1330343925522042885,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
31,1330343922791542786,1330343644335910914,1606013682000.0,2020-11-21 21:54:42,-0500,,"@maddow Welcome back, @maddow!! We’ve missed you and we’re SO glad Susan is doing better! Huge heart hugs from all of America 🇺🇸❤️🇺🇸❤️🇺🇸❤️",en,[],[],1278371452077531136,1278371452077531136,SparrowHeart23,💙❄️🇺🇸Backyard Bird🇺🇸❄️💙,6,21,https://twitter.com/SparrowHeart23/status/1330343922791542786,[],[],0,,False,1,0,0,,glad,,,,,,,"[{'screen_name': 'maddow', 'name': 'Rachel Maddow MSNBC', 'id': '16129920'}]",,,,
32,1330343922653081605,1330303779447713792,1606013682000.0,2020-11-21 21:54:42,-0500,,"@kaiden_27 Impossible not to fold man, glad I’m not alone 😂 the only medication for 2020 is Jingle Bell Rock and Frosty the Snowman",en,[],[],862284702,862284702,ronalo43,Ronnie Lott,6,21,https://twitter.com/ronalo43/status/1330343922653081605,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'kaiden_27', 'name': 'Kaiden Bowers', 'id': '229738219'}]",,,,
33,1330343922577666056,1330343922577666056,1606013682000.0,2020-11-21 21:54:42,-0500,,phew glad i blocked shorty,en,[],[],185483072,185483072,Dewwking,sweet like coco,6,21,https://twitter.com/Dewwking/status/1330343922577666056,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
34,1330343916869218304,1330236390022524931,1606013681000.0,2020-11-21 21:54:41,-0500,,@AIex18i @axelthfc So you’re admitting your forward players suck ass? Glad to know you’re finally coming to your senses.,en,[],[],1286378225644507143,1286378225644507143,Muhleiser,Come On You Spurs,6,21,https://twitter.com/Muhleiser/status/1330343916869218304,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'AIex18i', 'name': '㊗️', 'id': '1099716699421622273'}, {'screen_name': 'axelthfc', 'name': '🇸🇪', 'id': '1207839689207681024'}]",,,,
35,1330343916080689157,1329461820495716354,1606013680000.0,2020-11-21 21:54:40,-0500,,@postmansam3 Im glad you reply,en,[],[],1115111165829492736,1115111165829492736,Caryn_Brooklyn,Caryn_Brooklyn 🌷🌼🌻🌺,6,21,https://twitter.com/Caryn_Brooklyn/status/1330343916080689157,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'postmansam3', 'name': 'Motorbike Mike', 'id': '1039289827051462657'}]",,,,
36,1330343906786021380,1330343906786021380,1606013678000.0,2020-11-21 21:54:38,-0500,,Honestly? At this point I'm kinda glad I haven't gotten a next gen system.  Better to wait for the price to drop and for the console to be less buggy (which should've been taken care of at launch).,en,[],[],1311638170371579904,1311638170371579904,redyennefer,Yen of the Have-Nots ☭,6,21,https://twitter.com/redyennefer/status/1330343906786021380,[],[],0,,False,0,0,0,https://twitter.com/AskPlayStation/status/1329568422779359232,glad,,,,,,,[],,,,
37,1330343905448108035,1329974272266211329,1606013678000.0,2020-11-21 21:54:38,-0500,,@JayWigmore @StaffPodcast Glad it went fairly well. Just know you’ll get into a groove &amp; then you will have some days where kids (and you) have tech issues with GC. (Most days I find). Tell everyone to take a deep breath (you too) regroup &amp; then continue. No one needs to stress I tell them. 😊,en,[],[],1486553724,1486553724,saramilroy,Sara Milroy,6,21,https://twitter.com/saramilroy/status/1330343905448108035,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'JayWigmore', 'name': 'Jason Wigmore', 'id': '449888384'}, {'screen_name': 'StaffPodcast', 'name': 'The Staff Room Podcast', 'id': '1166440880083034112'}]",,,,
38,1330343903678124032,1330343903678124032,1606013677000.0,2020-11-21 21:54:37,-0500,,So much of the sky community is honestly really stupid 🤡 glad I'm gonna stop playing lmao,en,[],[],1181498010,1181498010,_nightclaw,c,6,21,https://twitter.com/_nightclaw/status/1330343903678124032,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
39,1330343901903851522,1330315516527976449,1606013677000.0,2020-11-21 21:54:37,-0500,,"@spiderbaby18 aww that's good, glad to hear that im alright, just finished my hw so im happy :)",en,[],[],1106665481191202817,1106665481191202817,corpseaura,corpse🥀🌧,6,21,https://twitter.com/corpseaura/status/1330343901903851522,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'spiderbaby18', 'name': 'edith🌻', 'id': '1250589728312885249'}]",,,,
40,1330343901065043969,1330267751152291841,1606013677000.0,2020-11-21 21:54:37,-0500,,@queensofbravo Rinna looked like she was in a glad trash bag...!  #RHOBHMeanGirls  https://t.co/GdmOFfEVfR,en,['rhobhmeangirls'],[],3750004048,3750004048,MzCata1,MzCata,6,21,https://twitter.com/MzCata1/status/1330343901065043969,[],['https://pbs.twimg.com/tweet_video_thumb/EnZUuFwXUAM1qj4.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/EnZUuFwXUAM1qj4.jpg,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'queensofbravo', 'name': 'Queens of Bravo', 'id': '2344207927'}]",,,,
41,1330343898649157633,1330343030176485377,1606013676000.0,2020-11-21 21:54:36,-0500,,@lexielavender @MaryMacray yes oomf i'm glad it's you i share a braincell with,en,[],[],851122148404080640,851122148404080640,farmigaxpaulson,sarah༊*·˚ | run spoilers,6,21,https://twitter.com/farmigaxpaulson/status/1330343898649157633,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'lexielavender', 'name': 'lexie ✿', 'id': '1274426520505892866'}, {'screen_name': 'MaryMacray', 'name': 'Mary Sherman 💊', 'id': '1018258657195196417'}]",,,,
42,1330343889522352128,1330342997112721408,1606013674000.0,2020-11-21 21:54:34,-0500,,@pnchogee Glad to know your better! 😁,en,[],[],1340910522,1340910522,Djavanadon,Djavanadon // 🍔🍟🍕//,6,21,https://twitter.com/Djavanadon/status/1330343889522352128,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'pnchogee', 'name': 'Pancho', 'id': '1290574200353112064'}]",,,,
43,1330343888595390470,1330341471552237568,1606013674000.0,2020-11-21 21:54:34,-0500,,"@strangeauthor Probably because it's the closest thing to servants(I say this in a general aspect) that those who aren't rich believe that they have.   That and the 'my life may not be great, but I'm glad I ain't working here like you are' kind of attitude .",en,[],[],1030640046116880384,1030640046116880384,anniemanga,Coming out of my well to shame the ableist A-holes,6,21,https://twitter.com/anniemanga/status/1330343888595390470,[],[],0,,False,1,0,0,,glad,,,,,,,"[{'screen_name': 'strangeauthor', 'name': '🏳️\u200d🌈read my book. its pinned!🌈', 'id': '2606018323'}]",,,,
44,1330343888045924354,1330311247758319625,1606013674000.0,2020-11-21 21:54:34,-0500,,@ShreddedTweets5 I've also wondered what his mental acuity would be by then. I also wonder if his fellow GOP members may have changed their minds about him. They could possibly be glad to have gotten out from under him. We'll just have to wait and see.,en,[],[],890791012724948995,890791012724948995,MaggieRicker,Maggie Prentiss--Blue thru and thru.🇺🇸 🇨🇦,6,21,https://twitter.com/MaggieRicker/status/1330343888045924354,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'ShreddedTweets5', 'name': 'ShreddedTweets53 🍎', 'id': '827301015611256832'}]",,,,
45,1330343886829531137,1330343886829531137,1606013673000.0,2020-11-21 21:54:33,-0500,,I’m so glad they got all the voice actors from Breath of the Wild to come back for Age of Calamity.,en,[],[],29099721,29099721,GabeInk,Have Incarnation,6,21,https://twitter.com/GabeInk/status/1330343886829531137,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
46,1330343886653251585,1330139233470844928,1606013673000.0,2020-11-21 21:54:33,-0500,,@realDonaldTrump Good job for losing the election. Thank you. I am glad you lost.,en,[],[],1329881482232434688,1329881482232434688,augustisaac2,auggiexamie ROBLOX,6,21,https://twitter.com/augustisaac2/status/1330343886653251585,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
47,1330343871352631299,1330314008226881536,1606013670000.0,2020-11-21 21:54:30,-0500,,@last_fandaniel I'm glad you like it! Thank you again for the crushed ice and the warm welcoming♥,en,[],[],730203159801532416,730203159801532416,GoldenRose_FF14,L.GoldenRose💙 Working on Comms (closed),6,21,https://twitter.com/GoldenRose_FF14/status/1330343871352631299,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'last_fandaniel', 'name': 'Travanchet Fandaniel - FFXIV', 'id': '992056881916112896'}]",,,,
48,1330343869846757376,1330288863558967298,1606013669000.0,2020-11-21 21:54:29,-0500,,@Miz_Rosenberg I gagged reading this but I’m so glad you like it.,en,[],[],910994096,910994096,SleepyHead_band,Tsar Czar Binks Cancelled after 3 Seasons,6,21,https://twitter.com/SleepyHead_band/status/1330343869846757376,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'Miz_Rosenberg', 'name': 'Ms. Rosenberg', 'id': '377769988'}]",,,,
49,1330343869658132480,1330343869658132480,1606013669000.0,2020-11-21 21:54:29,-0500,,"Destiny’s new raid is sick, does everything right and seeing how completing it effects the outcome of Europa is dope. I’m glad they’re following this same structure like they did with the dreaming city.",en,[],[],2857963312,2857963312,TK_Sahar,BennyTheBuff,6,21,https://twitter.com/TK_Sahar/status/1330343869658132480,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
50,1330343861902848002,1330326503733813250,1606013667000.0,2020-11-21 21:54:27,-0500,,@jankybrain @protect_justice Glad your feeling better!,en,[],[],1014246149967024134,1014246149967024134,JelonekMarv,marv jelonek,6,21,https://twitter.com/JelonekMarv/status/1330343861902848002,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'jankybrain', 'name': 'Alison spies DISTRACTIONS!', 'id': '17496621'}, {'screen_name': 'protect_justice', 'name': 'Justice_Seeker', 'id': '900120193157873665'}]",,,,
51,1330343861823164417,1330343861823164417,1606013667000.0,2020-11-21 21:54:27,-0500,,Idk what keyshia did to her face but I like it; I’m glad she didn’t get the same face as everyone else,en,[],[],1081371956094648322,1081371956094648322,ibleedtrees,THEE MOST HATED OG ©️,6,21,https://twitter.com/ibleedtrees/status/1330343861823164417,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
52,1330343859130339332,1330343859130339332,1606013667000.0,2020-11-21 21:54:27,-0500,,glad y’all finally fw UFC,en,[],[],1054218834561916929,1054218834561916929,j0njon__,Jonathan 🐘,6,21,https://twitter.com/j0njon__/status/1330343859130339332,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
53,1330343856802570241,1330325622124662786,1606013666000.0,2020-11-21 21:54:26,-0500,,@itstaniyall Now im glad that is oveeeer,en,[],[],484242572,484242572,MedicoInUtero,A man called sun⚡,6,21,https://twitter.com/MedicoInUtero/status/1330343856802570241,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'itstaniyall', 'name': 'Tania Rubí 🌸', 'id': '296431761'}]",,,,
54,1330343856399847428,1330334317281734659,1606013666000.0,2020-11-21 21:54:26,-0500,,@lfegan7 Glad we cleared that up,en,[],[],773143186369896452,773143186369896452,RussTNuttz,John,6,21,https://twitter.com/RussTNuttz/status/1330343856399847428,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'lfegan7', 'name': 'Linda Fegan', 'id': '3242262737'}]",,,,
55,1330343855833616384,1330343855833616384,1606013666000.0,2020-11-21 21:54:26,-0500,,"The White House is infested with rats, unhealthy with malaria and dampness, and generally a place one should be glad to abandon.    Minnesota1889",en,[],[],66666549,66666549,TweetsofOld,R.L. Ripples,6,21,https://twitter.com/TweetsofOld/status/1330343855833616384,[],[],0,,False,6,0,4,,glad,,,,,,,[],,,,
56,1330343853941952512,1330343853941952512,1606013666000.0,2020-11-21 21:54:26,-0500,,Glad you're back but spending the show with the cast running around the city sans masks? Shame on you. Incredibly poor role modeling!,en,[],[],1246092899986493440,1246092899986493440,DanaWil95276127,Dana Wilkie,6,21,https://twitter.com/DanaWil95276127/status/1330343853941952512,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
57,1330343851282886657,1330316457700454400,1606013665000.0,2020-11-21 21:54:25,-0500,,@SweedloReylo I’m glad I could provide some ❤️,en,[],[],1212585715038470144,1212585715038470144,eveningstcr,amora,6,21,https://twitter.com/eveningstcr/status/1330343851282886657,[],[],0,,False,1,1,0,,glad,,,,,,,"[{'screen_name': 'SweedloReylo', 'name': 'Simon', 'id': '945356219816054791'}]",,,,
58,1330343847214321668,1330341505744072704,1606013664000.0,2020-11-21 21:54:24,-0500,,"@tanyainrl @uwahasin i'm glad to know you, please be happy!",en,[],[],2531915233,2531915233,Jangrey__,ʀ ᴇ ʏ,6,21,https://twitter.com/Jangrey__/status/1330343847214321668,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'tanyainrl', 'name': 'CEK PINNED TWEET ㅡ OPEN DM', 'id': '949201977874907136'}]",,,,
59,1330343845834403848,1330336253817085956,1606013664000.0,2020-11-21 21:54:24,-0500,,@IchisukeKurosak I'm glad we agree! 👀❤️😂,en,[],[],474629705,474629705,shirl_geem,Shirl,6,21,https://twitter.com/shirl_geem/status/1330343845834403848,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'IchisukeKurosak', 'name': 'Andrew Pagel (CW: Assault Lily Bouquet)', 'id': '960985096940605441'}]",,,,
60,1330343844563521550,1330343844563521550,1606013663000.0,2020-11-21 21:54:23,-0500,,glad i don’t live there anymore 🤣🤣,en,[],[],1016849674043453441,1016849674043453441,oddboyxo,branny,6,21,https://twitter.com/oddboyxo/status/1330343844563521550,[],[],0,,False,0,0,0,https://twitter.com/ilovesickdrops/status/1329944746228322306,glad,,,,,,,[],,,,
61,1330343844139966464,1330309843484348423,1606013663000.0,2020-11-21 21:54:23,-0500,,Doc Ock KNOWING that being in the wrong reality painfully kills people and lying to Kingpin... I'm glad Aunt May broke up with her,en,[],[],315608624,315608624,BergamOhJones,"Bergamot ""Mulch the Rich"" Jones",6,21,https://twitter.com/BergamOhJones/status/1330343844139966464,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
62,1330343840708845568,1330343001332338690,1606013662000.0,2020-11-21 21:54:22,-0500,,"@hurricaneutah i'm glad you think it's worth a retweet, go ahead!!",en,[],[],882820674200506370,882820674200506370,echelusLABS,SANTA,6,21,https://twitter.com/echelusLABS/status/1330343840708845568,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'hurricaneutah', 'name': '🎄🧦Jaime🧦🎄', 'id': '1256047029828169729'}]",,,,
63,1330343839891120129,1330342428532908032,1606013662000.0,2020-11-21 21:54:22,-0500,,@DementedMinx Glad I could boost your confidence 😂😂😂,en,[],[],323917804,323917804,Cqtheresa,Mama Moose,6,21,https://twitter.com/Cqtheresa/status/1330343839891120129,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'DementedMinx', 'name': '🖕🏼Demented Minx🖕🏼', 'id': '796823011437510656'}]",,,,
64,1330343834547523584,1330337792124137477,1606013661000.0,2020-11-21 21:54:21,-0500,,@friend_noodle a good side??? it had somethjjgnto do witj tommy presenting??? whatever the fuck tjat is?? and theres two genders???? im so ???? I never looked into omegaverse and im glad I didnt this is confusing,en,[],[],1278467482383155201,1278467482383155201,RAlNB0WZA,vienna💿🛏,6,21,https://twitter.com/RAlNB0WZA/status/1330343834547523584,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'friend_noodle', 'name': 'turkey noodle', 'id': '1286191110042378240'}]",,,,
65,1330343834404917248,1330342535059836928,1606013661000.0,2020-11-21 21:54:21,-0500,,@BurkeSeanM Presumably. Based on where I live (off a busy thoroughfare) not that surprising. We’ve had stolen contraband dumped by people running from the cops before. But there are tons of kids on my street and it was right off the sidewalk. So glad it was an adult who found it.,en,[],[],812421583499206656,812421583499206656,negev791,negev79,6,21,https://twitter.com/negev791/status/1330343834404917248,[],[],0,,False,2,0,0,,glad,,,,,,,"[{'screen_name': 'BurkeSeanM', 'name': 'Sean B.', 'id': '411194626'}]",,,,
66,1330343832274292736,1330343832274292736,1606013660000.0,2020-11-21 21:54:20,-0500,,9+ hours of driving done - sunrise to sunset road trip.  Glad to be home,en,[],[],854889674577514496,854889674577514496,ThatJust___That,Bart Crashley Sings! 🇨🇦,6,21,https://twitter.com/ThatJust___That/status/1330343832274292736,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
67,1330343824195981312,1330305217758457858,1606013658000.0,2020-11-21 21:54:18,-0500,,"@gal_dawg @dixonbryce1 @EvilKirbySmart @Jeannie22757716 I just tell the truth , , , , , , , ,  Im so glad we've connected again girl 😇",en,[],[],1084666321265139713,1084666321265139713,TheFirstRound1,The First Round,6,21,https://twitter.com/TheFirstRound1/status/1330343824195981312,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'gal_dawg', 'name': 'DawgGal', 'id': '1329675878419324928'}, {'screen_name': 'dixonbryce1', 'name': 'Bryce Dixon', 'id': '952984631162351616'}, {'screen_name': 'EvilKirbySmart', 'name': 'Evil Kirby Smart', 'id': '2757423905'}, {'screen_name': 'Jeannie22757716', 'name': '🇺🇸🇺🇸🇺🇸Jeannie ⭐⭐⭐', 'id': '821362524410945536'}]",,,,
68,1330343822228918273,1330343092008988672,1606013658000.0,2020-11-21 21:54:18,-0500,,@sammygrinch SKKFMMA THIS IS COOL GLAD TO KNOW SOMEONE ELSE ALSO WATCHES HIM,en,[],[],1272598559397949440,1272598559397949440,www_dream_com,SweetDreams🌙 #13milliondreams #TUBBO1MIL 🔴,6,21,https://twitter.com/www_dream_com/status/1330343822228918273,[],[],0,,False,1,0,0,,glad,,,,,,,"[{'screen_name': 'sammygrinch', 'name': 'brandon', 'id': '1301558252027535360'}]",,,,
69,1330343821612290048,1330343821612290048,1606013658000.0,2020-11-21 21:54:18,-0500,,meg tape was actually good so glad it was better than the last one,en,[],[],1315871512449216513,1315871512449216513,meal3peas,tega,6,21,https://twitter.com/meal3peas/status/1330343821612290048,[],[],0,,False,0,1,0,,glad,,,,,,,[],,,,
70,1330343821025157120,1330343821025157120,1606013658000.0,2020-11-21 21:54:18,-0500,,I'm just glad my daughter looks nothing like her father 🤭🤣🤣,en,[],[],1312800179477676032,1312800179477676032,kat_dracarys,Kat,6,21,https://twitter.com/kat_dracarys/status/1330343821025157120,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
71,1330343817749336065,1330342253882077184,1606013657000.0,2020-11-21 21:54:17,-0500,,@Ginger_Jamesonn Hahah!! Nothing like being pregnant. Lol sometimes I miss it and then I remember the pregnancy and I am glad I’m done with having kids 🤣🤣,en,[],[],177680212,177680212,HIS_sexy_NEL,NeL,6,21,https://twitter.com/HIS_sexy_NEL/status/1330343817749336065,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'Ginger_Jamesonn', 'name': 'Ridiculous Thoughts', 'id': '1193680509492023296'}]",,,,
72,1330343816457564165,1330337626193321986,1606013657000.0,2020-11-21 21:54:17,-0500,,@SenToomey @jaketapper I’m glad you wrote it but you’re about 2 1/2 weeks late! Get your fellow Republicans to start doing this and maybe we can move on this is destroying this country right now and Biden will have to repair all this bullshit.,en,[],[],222612715,222612715,bbbuza,Brian Buza,6,21,https://twitter.com/bbbuza/status/1330343816457564165,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'SenToomey', 'name': 'Senator Pat Toomey', 'id': '221162525'}, {'screen_name': 'jaketapper', 'name': 'Jake Tapper', 'id': '14529929'}]",,,,
73,1330343815572549635,1330316251051200513,1606013656000.0,2020-11-21 21:54:16,-0500,,"@Svengoolie @laughacademy And I'm GLAD you played Abbott and Costello Meet Frankenstein again---I LOVE that movie, especially with the Svengoolie behind the scenes research and commentary!",en,[],[],38787877,38787877,BeyondHolidome,"Boomerang -- Biden WON, Trump LOST",6,21,https://twitter.com/BeyondHolidome/status/1330343815572549635,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'Svengoolie', 'name': 'Svengoolie', 'id': '257599952'}, {'screen_name': 'laughacademy', 'name': 'Shana Carter', 'id': '198388266'}]",,,,
74,1330343814632976384,1330343811730595841,1606013656000.0,2020-11-21 21:54:16,-0500,,2/2 We are glad to be a part of the group and is looking forward on reaching more people not only in Alcala but also the nearby towns in Cagayan.  Agyaman!❤️  Special thanks to tea @DanielOinking for recommending our small group to the organization.,en,[],[],2970465408,2970465408,javqnts,j o y c e ✨,6,21,https://twitter.com/javqnts/status/1330343814632976384,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
75,1330343812548456448,1330343812548456448,1606013656000.0,2020-11-21 21:54:16,-0500,,One day one day I looked and there he was. NO regrets. I'm glad he came into my life. At first I was opposed to Harry publishing these letters but you don't give in to hackers that threatens and blackmails you-- NO you say bring it the fuck on!   https://t.co/dp8GOU3TZS #bookclubs  https://t.co/t20GOqo1df,en,['bookclubs'],[],133769431,133769431,MisterSalesman,M LeMont,6,21,https://twitter.com/MisterSalesman/status/1330343812548456448,['http://getBook.at/Hacked'],['https://pbs.twimg.com/media/EnZUpc9W8AIEyt0.jpg'],1,https://pbs.twimg.com/media/EnZUpc9W8AIEyt0.jpg,False,0,0,0,,glad,,,,,,,[],,,,
76,1330343812070313984,1329945864723427328,1606013656000.0,2020-11-21 21:54:16,-0500,,"@MeidasTouch @J_Mei21 💯% You know I'm a fan &amp; member. Love you guys for keeping up the fight. GA needs y'all. I really appreciate all you've done for @ReverendWarnock. Glad I found @MeidasTouch &amp; #MeidasMighty while amplifying for the Rev. Hard living in a red county, but we're Joe'gia now! 💙🍑",en,['meidasmighty'],[],1275049114380709889,1275049114380709889,VoteWarnock,VoteWarnock,6,21,https://twitter.com/VoteWarnock/status/1330343812070313984,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'MeidasTouch', 'name': 'MeidasTouch.com', 'id': '1243560408025198593'}, {'screen_name': 'J_Mei21', 'name': 'Captain Jordy', 'id': '225955620'}]",,,,
77,1330343811755560960,1330342765641695233,1606013655000.0,2020-11-21 21:54:15,-0500,,@dentrobo I'm glad he wasn't my divorce lawyer.,en,[],[],1288855053369925632,1288855053369925632,BarkleyYarg,Yarg Barkley,6,21,https://twitter.com/BarkleyYarg/status/1330343811755560960,[],[],0,,False,1,0,0,,glad,,,,,,,"[{'screen_name': 'dentrobo', 'name': '@RPh', 'id': '1047991073447006208'}]",,,,
78,1330343811038539776,1330343811038539776,1606013655000.0,2020-11-21 21:54:15,-0500,,Only boosting.....unless you want to critique some potential kidlit songs?😆 Glad your creativity is finding its voice. Stay well #WritingCommunity. ✌🏼,en,['writingcommunity'],[],711227810510143491,711227810510143491,AnnieLynn215,"Annie Lynn of AnnieBirdd Music, LLC🎶",6,21,https://twitter.com/AnnieLynn215/status/1330343811038539776,[],[],0,,False,1,0,0,https://twitter.com/chelseaauthor/status/1330212690774667269,glad,,,,,,,[],,,,
79,1330343810547769345,1330341428174712832,1606013655000.0,2020-11-21 21:54:15,-0500,,@OnTheDownLoTho Glad you had a good stream and exited you made partner. Love to see you winning Fadel.,en,[],[],941939228,941939228,KeezTheFlex,Keez,6,21,https://twitter.com/KeezTheFlex/status/1330343810547769345,[],[],0,,False,0,0,0,,glad,,,,,,,"[{'screen_name': 'OnTheDownLoTho', 'name': '🌟GamesCage - Hype Guy🌟', 'id': '1215723171200012288'}]",,,,
80,1330343808106631170,1330343808106631170,1606013655000.0,2020-11-21 21:54:15,-0500,,I’m glad that I don’t have gut feelings anymore lmao,en,[],[],2748306231,2748306231,britneydelgado_,B R I T N E Y,6,21,https://twitter.com/britneydelgado_/status/1330343808106631170,[],[],0,,False,0,0,0,https://twitter.com/jizellexoo/status/1329724833635000320,glad,,,,,,,[],,,,
81,1330343804910518272,1330343804910518272,1606013654000.0,2020-11-21 21:54:14,-0500,,"""Knowing that you all are my nakamas... makes me so glad that I would even die for you all...""",en,[],[],479841077,479841077,LunaDragneeI,Lυиа Dяаgиеег •H•,6,21,https://twitter.com/LunaDragneeI/status/1330343804910518272,[],[],0,,False,0,0,0,,glad,,,,,,,[],,,,
